Date,Description,Amount,Transaction_Type,Category
2023-07-04,McDonalds,321.0,DEBIT,Restaurants
2023-07-04,Ola Cab,89.0,DEBIT,Transport
2023-07-04,BEST Bus Ticket,101.0,DEBIT,Transport
2023-07-04,IRCTC,530.0,DEBIT,Transport
2023-07-04,IKEA India,1703.0,DEBIT,Shopping
2023-07-05,Zerodha Funds,9661.0,DEBIT,Investment
2023-07-05,DMart,667.0,DEBIT,Groceries
2023-07-05,Adani Electricity,979.0,DEBIT,Utilities
2023-07-05,Steam Game,661.0,DEBIT,Entertainment
2023-07-05,Local Grocery,246.0,DEBIT,Groceries
2023-07-05,Zepto,656.0,DEBIT,Groceries
2023-07-05,Dominos,225.0,DEBIT,Restaurants
2023-07-05,Croma,1816.0,DEBIT,Shopping
2023-07-06,Auto Rickshaw,39.0,DEBIT,Transport
2023-07-06,Laundry,919.0,DEBIT,Miscellaneous
2023-07-06,Blinkit,153.0,DEBIT,Groceries
2023-07-06,Health Insurance Premium,1888.0,DEBIT,Medical
2023-07-07,Bajaj Finserv EMI,9407.0,DEBIT,EMI
2023-07-07,BigBasket,114.0,DEBIT,Groceries
2023-07-07,DMart,196.0,DEBIT,Groceries
2023-07-07,Milk Subscription,1022.0,DEBIT,Groceries
2023-07-07,Ajio,2148.0,DEBIT,Shopping
2023-07-07,Spotify Premium,278.0,DEBIT,Entertainment
2023-07-08,Mumbai Metro,279.0,DEBIT,Transport
2023-07-08,IRCTC,114.0,DEBIT,Transport
2023-07-08,IRCTC,436.0,DEBIT,Transport
2023-07-08,BSNL Broadband,980.0,DEBIT,Utilities
2023-07-08,Milk Subscription,1092.0,DEBIT,Groceries
2023-07-09,Mahanagar Gas,1042.0,DEBIT,Utilities
2023-07-09,RedBus,4059.0,DEBIT,Travel
2023-07-09,Starbucks,390.0,DEBIT,Coffee Shops
2023-07-09,Mumbai Metro,45.0,DEBIT,Transport
2023-07-09,IndiGo Airlines,2310.0,DEBIT,Travel
2023-07-09,JioCinema,382.0,DEBIT,Entertainment
2023-07-10,Zomato,598.0,DEBIT,Restaurants
2023-07-10,Burger King,825.0,DEBIT,Restaurants
2023-07-10,Amazon Fresh,96.0,DEBIT,Groceries
2023-07-10,Tata 1mg,1783.0,DEBIT,Medical
2023-07-10,Zara,3342.0,DEBIT,Shopping
2023-07-11,Uber Ride,219.0,DEBIT,Transport
2023-07-11,Auto Rickshaw,43.0,DEBIT,Transport
2023-07-11,IRCTC,154.0,DEBIT,Transport
2023-07-11,BigBasket,530.0,DEBIT,Groceries
2023-07-11,Subway,1478.0,DEBIT,Restaurants
2023-07-11,Zepto,901.0,DEBIT,Groceries
2023-07-12,Subway,692.0,DEBIT,Restaurants
2023-07-12,Ola Cab,565.0,DEBIT,Transport
2023-07-12,Netflix Subscription,257.0,DEBIT,Entertainment
2023-07-12,Burger King,1087.0,DEBIT,Restaurants
2023-07-12,BEST Bus Ticket,107.0,DEBIT,Transport
2023-07-13,Auto Rickshaw,433.0,DEBIT,Transport
2023-07-13,Blue Tokai,274.0,DEBIT,Coffee Shops
2023-07-13,BigBasket,387.0,DEBIT,Groceries
2023-07-13,Local Grocery,822.0,DEBIT,Groceries
2023-07-13,Steam Game,886.0,DEBIT,Entertainment
2023-07-14,BEST Bus Ticket,584.0,DEBIT,Transport
2023-07-14,Local Cafe,914.0,DEBIT,Restaurants
2023-07-14,Croma,3750.0,DEBIT,Shopping
2023-07-14,Donation,510.0,DEBIT,Miscellaneous
2023-07-15,Auto Rickshaw,367.0,DEBIT,Transport
2023-07-15,Ola Cab,40.0,DEBIT,Transport
2023-07-15,BookMyShow,228.0,DEBIT,Entertainment
2023-07-15,DMart,427.0,DEBIT,Groceries
2023-07-15,Blinkit,419.0,DEBIT,Groceries
2023-07-15,Apollo Pharmacy,906.0,DEBIT,Medical
2023-07-16,Croma,3517.0,DEBIT,Shopping
2023-07-16,BEST Bus Ticket,168.0,DEBIT,Transport
2023-07-16,Reliance Digital,790.0,DEBIT,Shopping
2023-07-16,HP Petrol Pump,254.0,DEBIT,Transport
2023-07-16,Auto Rickshaw,448.0,DEBIT,Transport
2023-07-17,Zomato,1366.0,DEBIT,Restaurants
2023-07-17,Airtel Postpaid,885.0,DEBIT,Utilities
2023-07-17,Indian Oil,126.0,DEBIT,Transport
2023-07-17,Gym Subscription,580.0,DEBIT,Miscellaneous
2023-07-17,Blue Tokai,450.0,DEBIT,Coffee Shops
2023-07-17,Gift,509.0,DEBIT,Miscellaneous
2023-07-17,HP Petrol Pump,406.0,DEBIT,Transport
2023-07-18,Starbucks,439.0,DEBIT,Coffee Shops
2023-07-18,Water Bill,776.0,DEBIT,Utilities
2023-07-18,Ola Cab,467.0,DEBIT,Transport
2023-07-18,PVR Cinemas,566.0,DEBIT,Entertainment
2023-07-18,Myntra,1339.0,DEBIT,Shopping
2023-07-18,Zepto,489.0,DEBIT,Groceries
2023-07-19,INOX,533.0,DEBIT,Entertainment
2023-07-19,Netflix Subscription (High Value),22142.0,DEBIT,Entertainment
2023-07-19,INOX,829.0,DEBIT,Entertainment
2023-07-19,IRCTC,81.0,DEBIT,Transport
2023-07-20,Local Grocery,491.0,DEBIT,Groceries
2023-07-20,Auto Rickshaw,580.0,DEBIT,Transport
2023-08-01,Office Canteen Coffee,286.0,DEBIT,Coffee Shops
2023-08-01,Taj Hotel,3097.0,DEBIT,Travel
2023-08-01,Milk Subscription,692.0,DEBIT,Groceries
2023-08-01,Myntra,3094.0,DEBIT,Shopping
2023-08-01,Blinkit,292.0,DEBIT,Groceries
2023-08-01,Uber Ride,63.0,DEBIT,Transport
2023-08-01,Monthly Paycheck,99677.0,CREDIT,Salary
2023-08-01,Flipkart,1377.0,DEBIT,Shopping
2023-08-02,Zepto,979.0,DEBIT,Groceries
2023-08-02,Monthly House Rent,21752.0,DEBIT,Rent
2023-08-02,Croma,3656.0,DEBIT,Shopping
2023-08-02,Uber Ride,408.0,DEBIT,Transport
2023-08-02,Ola Cab,522.0,DEBIT,Transport
2023-08-02,Airtel Postpaid,473.0,DEBIT,Utilities
2023-08-02,Zepto,772.0,DEBIT,Groceries
2023-08-03,Uber Ride,422.0,DEBIT,Transport
2023-08-03,Apollo Pharmacy,1848.0,DEBIT,Medical
2023-08-03,Cafe Coffee Day,441.0,DEBIT,Coffee Shops
2023-08-03,Office Canteen Coffee,257.0,DEBIT,Coffee Shops
2023-08-04,Ajio,2111.0,DEBIT,Shopping
2023-08-04,IKEA India,2997.0,DEBIT,Shopping
2023-08-04,Mumbai Metro,117.0,DEBIT,Transport
2023-08-04,Indian Oil,225.0,DEBIT,Transport
2023-08-05,Reliance Digital,2868.0,DEBIT,Shopping
2023-08-05,Subway,765.0,DEBIT,Restaurants
2023-08-05,INOX,621.0,DEBIT,Entertainment
2023-08-05,Dominos,1137.0,DEBIT,Restaurants
2023-08-05,Gold Purchase,8312.0,DEBIT,Investment
2023-08-06,Reliance Fresh,311.0,DEBIT,Groceries
2023-08-06,Adani Electricity,490.0,DEBIT,Utilities
2023-08-06,Gift,538.0,DEBIT,Miscellaneous
2023-08-06,Amazon,3257.0,DEBIT,Shopping
2023-08-06,Blinkit,962.0,DEBIT,Groceries
2023-08-07,BigBasket,429.0,DEBIT,Groceries
2023-08-07,Reliance Fresh,999.0,DEBIT,Groceries
2023-08-07,HDFC Auto Loan,7973.0,DEBIT,EMI
2023-08-07,Gym Subscription,148.0,DEBIT,Miscellaneous
2023-08-07,Zomato,469.0,DEBIT,Restaurants
2023-08-08,Blinkit,930.0,DEBIT,Groceries
2023-08-08,Third Wave Coffee,255.0,DEBIT,Coffee Shops
2023-08-08,Croma,1251.0,DEBIT,Shopping
2023-08-08,Local Cafe,780.0,DEBIT,Restaurants
2023-08-09,RedBus,3134.0,DEBIT,Travel
2023-08-09,IRCTC,53.0,DEBIT,Transport
2023-08-09,IndiGo Airlines,4499.0,DEBIT,Travel
2023-08-09,Third Wave Coffee,417.0,DEBIT,Coffee Shops
2023-08-10,Burger King,1148.0,DEBIT,Restaurants
2023-08-10,Zepto,990.0,DEBIT,Groceries
2023-08-10,BEST Bus Ticket,40.0,DEBIT,Transport
2023-08-10,Gym Subscription,446.0,DEBIT,Miscellaneous
2023-08-10,DMart,136.0,DEBIT,Groceries
2023-08-10,Auto Rickshaw (High Value),24018.0,DEBIT,Transport
2023-08-11,Milk Subscription,551.0,DEBIT,Groceries
2023-08-11,Zomato,732.0,DEBIT,Restaurants
2023-08-11,Subway,674.0,DEBIT,Restaurants
2023-08-11,Luxury Dinner out,23096.0,DEBIT,Restaurants
2023-08-11,Indian Oil,220.0,DEBIT,Transport
2023-08-11,Swiggy,1273.0,DEBIT,Restaurants
2023-08-11,Local Grocery,562.0,DEBIT,Groceries
2023-08-12,Amazon Fresh,829.0,DEBIT,Groceries
2023-08-12,DMart,502.0,DEBIT,Groceries
2023-08-12,DMart,1052.0,DEBIT,Groceries
2023-08-12,Dinner out,1784.0,DEBIT,Restaurants
2023-08-13,Auto Rickshaw,93.0,DEBIT,Transport
2023-08-13,Indian Oil,352.0,DEBIT,Transport
2023-08-28,Upwork Transfer,10075.0,CREDIT,Freelancing
2023-09-01,INOX,392.0,DEBIT,Entertainment
2023-09-01,Mumbai Metro,123.0,DEBIT,Transport
2023-09-01,Dominos,1393.0,DEBIT,Restaurants
2023-09-01,Dominos,1065.0,DEBIT,Restaurants
2023-09-01,Auto Rickshaw,583.0,DEBIT,Transport
2023-09-01,TechCorp Payroll,109337.0,CREDIT,Salary
2023-09-02,Monthly House Rent,22519.0,DEBIT,Rent
2023-09-02,BigBasket,158.0,DEBIT,Groceries
2023-09-02,Third Wave Coffee,414.0,DEBIT,Coffee Shops
2023-09-02,Subway,1151.0,DEBIT,Restaurants
2023-09-02,Blinkit,1031.0,DEBIT,Groceries
2023-09-03,Auto Rickshaw,200.0,DEBIT,Transport
2023-09-03,Starbucks,267.0,DEBIT,Coffee Shops
2023-09-03,Subway,880.0,DEBIT,Restaurants
2023-09-03,Local Cafe,1165.0,DEBIT,Restaurants
2023-09-03,Myntra,2661.0,DEBIT,Shopping
2023-09-03,Uber Ride,406.0,DEBIT,Transport
2023-09-04,BEST Bus Ticket,416.0,DEBIT,Transport
2023-09-04,IKEA India,644.0,DEBIT,Shopping
2023-09-04,Adani Electricity,1094.0,DEBIT,Utilities
2023-09-04,Local Grocery,1033.0,DEBIT,Groceries
2023-09-04,Local Clinic Checkup,387.0,DEBIT,Medical
2023-09-04,Blue Tokai,264.0,DEBIT,Coffee Shops
2023-09-05,Zerodha Funds,5345.0,DEBIT,Investment
2023-09-05,Dinner out,1397.0,DEBIT,Restaurants
2023-09-05,Air India,5556.0,DEBIT,Travel
2023-09-05,Reliance Fresh,1198.0,DEBIT,Groceries
2023-09-05,Dominos,1257.0,DEBIT,Restaurants
2023-09-06,INOX,449.0,DEBIT,Entertainment
2023-09-06,McDonalds,496.0,DEBIT,Restaurants
2023-09-06,Mumbai Metro,60.0,DEBIT,Transport
2023-09-06,Milk Subscription,1084.0,DEBIT,Groceries
2023-09-06,BEST Bus Ticket,78.0,DEBIT,Transport
2023-09-07,Auto Rickshaw,351.0,DEBIT,Transport
2023-09-07,BigBasket,175.0,DEBIT,Groceries
2023-09-07,Credit Card Bill,5516.0,DEBIT,EMI
2023-09-07,Milk Subscription,1051.0,DEBIT,Groceries
2023-09-07,Blinkit,1117.0,DEBIT,Groceries
2023-09-08,Blinkit,440.0,DEBIT,Groceries
2023-09-08,Third Wave Coffee,489.0,DEBIT,Coffee Shops
2023-09-08,IRCTC,222.0,DEBIT,Transport
2023-09-08,Cafe Coffee Day,497.0,DEBIT,Coffee Shops
2023-09-08,Burger King,1089.0,DEBIT,Restaurants
2023-09-08,IRCTC,401.0,DEBIT,Transport
2023-09-08,Adani Electricity,837.0,DEBIT,Utilities
2023-09-09,Dominos,1731.0,DEBIT,Restaurants
2023-09-09,Starbucks,442.0,DEBIT,Coffee Shops
2023-09-09,Local Grocery,1119.0,DEBIT,Groceries
2023-09-09,Ola Cab,532.0,DEBIT,Transport
2023-09-09,Subway,255.0,DEBIT,Restaurants
2023-09-09,Taj Hotel,2884.0,DEBIT,Travel
2023-09-09,Amazon,727.0,DEBIT,Shopping
2023-09-10,Local Grocery,1044.0,DEBIT,Groceries
2023-09-10,Mumbai Metro,30.0,DEBIT,Transport
2023-09-10,Reliance Fresh,1087.0,DEBIT,Groceries
2023-09-10,Local Cafe,942.0,DEBIT,Restaurants
2023-09-11,Air India,5442.0,DEBIT,Travel
2023-09-11,Mumbai Metro,166.0,DEBIT,Transport
2023-09-11,Cafe Coffee Day,278.0,DEBIT,Coffee Shops
2023-09-11,Reliance Digital,1438.0,DEBIT,Shopping
2023-09-11,McDonalds,1255.0,DEBIT,Restaurants
2023-09-11,Mumbai Metro,174.0,DEBIT,Transport
2023-09-11,Local Cafe,1569.0,DEBIT,Restaurants
2023-09-12,IRCTC,279.0,DEBIT,Transport
2023-09-12,Local Grocery,715.0,DEBIT,Groceries
2023-09-12,Burger King,469.0,DEBIT,Restaurants
2023-09-12,Croma,573.0,DEBIT,Shopping
2023-09-12,Zomato,1067.0,DEBIT,Restaurants
2023-09-12,Mumbai Metro,334.0,DEBIT,Transport
2023-09-13,Ola Cab,540.0,DEBIT,Transport
2023-09-13,Donation,812.0,DEBIT,Miscellaneous
2023-09-13,Auto Rickshaw,419.0,DEBIT,Transport
2023-09-13,Blue Tokai,152.0,DEBIT,Coffee Shops
2023-09-13,Office Canteen Coffee,468.0,DEBIT,Coffee Shops
2023-09-13,Croma,3397.0,DEBIT,Shopping
2023-09-13,IRCTC,598.0,DEBIT,Transport
2023-09-14,Adani Electricity,825.0,DEBIT,Utilities
2023-09-14,Amazon,1725.0,DEBIT,Shopping
2023-09-14,Blinkit,651.0,DEBIT,Groceries
2023-09-14,Indian Oil,561.0,DEBIT,Transport
2023-09-14,Uber Ride,524.0,DEBIT,Transport
2023-09-14,Luxury Ajio,15373.0,DEBIT,Shopping
2023-09-14,Indian Oil,416.0,DEBIT,Transport
2023-09-15,BEST Bus Ticket,341.0,DEBIT,Transport
2023-09-15,Cafe Coffee Day,335.0,DEBIT,Coffee Shops
2023-09-15,Ajio,1849.0,DEBIT,Shopping
2023-09-15,Zepto,909.0,DEBIT,Groceries
2023-09-15,Burger King,1676.0,DEBIT,Restaurants
2023-09-16,Jio Fiber,1585.0,DEBIT,Utilities
2023-09-16,Uber Ride,445.0,DEBIT,Transport
2023-09-16,Auto Rickshaw,462.0,DEBIT,Transport
2023-09-16,Auto Rickshaw,564.0,DEBIT,Transport
2023-09-16,Blinkit,291.0,DEBIT,Groceries
2023-09-16,Zepto,113.0,DEBIT,Groceries
2023-09-17,Third Wave Coffee,462.0,DEBIT,Coffee Shops
2023-09-17,Local Grocery,415.0,DEBIT,Groceries
2023-09-17,Donation,713.0,DEBIT,Miscellaneous
2023-09-17,DMart,88.0,DEBIT,Groceries
2023-09-17,IndiGo Airlines,5522.0,DEBIT,Travel
2023-09-17,Blinkit,620.0,DEBIT,Groceries
2023-09-18,Amazon Fresh,248.0,DEBIT,Groceries
2023-09-18,Swiggy,1132.0,DEBIT,Restaurants
2023-09-18,Burger King,1210.0,DEBIT,Restaurants
2023-09-18,Blinkit,155.0,DEBIT,Groceries
2023-09-18,IRCTC,439.0,DEBIT,Transport
2023-09-18,Airtel Postpaid,413.0,DEBIT,Utilities
2023-09-18,Jio Fiber,724.0,DEBIT,Utilities
2023-09-19,Dominos,615.0,DEBIT,Restaurants
2023-09-19,Reliance Fresh,143.0,DEBIT,Groceries
2023-09-19,Office Canteen Coffee,229.0,DEBIT,Coffee Shops
2023-09-19,Amazon,3064.0,DEBIT,Shopping
2023-09-19,Amazon Fresh,908.0,DEBIT,Groceries
2023-09-20,Uber Ride,83.0,DEBIT,Transport
2023-09-20,Office Canteen Coffee,211.0,DEBIT,Coffee Shops
2023-09-20,Dominos,260.0,DEBIT,Restaurants
2023-09-21,Mumbai Metro,176.0,DEBIT,Transport
2023-09-21,Gift,194.0,DEBIT,Miscellaneous
2023-10-01,Starbucks,357.0,DEBIT,Coffee Shops
2023-10-01,Amazon Fresh,1003.0,DEBIT,Groceries
2023-10-01,BookMyShow,323.0,DEBIT,Entertainment
2023-10-01,Office Canteen Coffee,215.0,DEBIT,Coffee Shops
2023-10-01,McDonalds,466.0,DEBIT,Restaurants
2023-10-01,Starbucks,428.0,DEBIT,Coffee Shops
2023-10-01,Monthly Salary,109920.0,CREDIT,Salary
2023-10-02,HP Petrol Pump,372.0,DEBIT,Transport
2023-10-02,Blue Tokai,181.0,DEBIT,Coffee Shops
2023-10-02,Airtel Postpaid,1339.0,DEBIT,Utilities
2023-10-02,Croma,2158.0,DEBIT,Shopping
2023-10-02,IRCTC,30.0,DEBIT,Transport
2023-10-02,Cafe Coffee Day,385.0,DEBIT,Coffee Shops
2023-10-02,Landlord Transfer,23588.0,DEBIT,Rent
2023-10-02,HP Petrol Pump,74.0,DEBIT,Transport
2023-10-03,Indian Oil,43.0,DEBIT,Transport
2023-10-03,BigBasket,639.0,DEBIT,Groceries
2023-10-03,Zomato,1558.0,DEBIT,Restaurants
2023-10-03,BEST Bus Ticket,201.0,DEBIT,Transport
2023-10-03,Uber Ride,522.0,DEBIT,Transport
2023-10-04,PVR Cinemas,803.0,DEBIT,Entertainment
2023-10-04,Uber Ride,265.0,DEBIT,Transport
2023-10-04,Cafe Coffee Day,173.0,DEBIT,Coffee Shops
2023-10-04,Decathlon,2334.0,DEBIT,Shopping
2023-10-05,Zepto,796.0,DEBIT,Groceries
2023-10-05,Decathlon,1921.0,DEBIT,Shopping
2023-10-05,Office Canteen Coffee,315.0,DEBIT,Coffee Shops
2023-10-05,Mutual Fund SIP,7402.0,DEBIT,Investment
2023-10-05,Blue Tokai,280.0,DEBIT,Coffee Shops
2023-10-06,Local Grocery,378.0,DEBIT,Groceries
2023-10-06,Indian Oil,502.0,DEBIT,Transport
2023-10-06,Auto Rickshaw,512.0,DEBIT,Transport
2023-10-06,Apollo Pharmacy,1376.0,DEBIT,Medical
2023-10-07,Personal Loan EMI,7152.0,DEBIT,EMI
2023-10-07,Uber Ride,460.0,DEBIT,Transport
2023-10-07,HP Petrol Pump,600.0,DEBIT,Transport
2023-10-07,Office Canteen Coffee,377.0,DEBIT,Coffee Shops
2023-10-07,Mumbai Metro,299.0,DEBIT,Transport
2023-10-07,McDonalds,1282.0,DEBIT,Restaurants
2023-10-08,BEST Bus Ticket,494.0,DEBIT,Transport
2023-10-08,BEST Bus Ticket,344.0,DEBIT,Transport
2023-10-08,Decathlon,7971.0,DEBIT,Shopping
2023-10-08,Dominos,1392.0,DEBIT,Restaurants
2023-10-08,Decathlon,5367.0,DEBIT,Shopping
2023-10-08,BEST Bus Ticket,569.0,DEBIT,Transport
2023-10-08,IKEA India,3980.0,DEBIT,Shopping
2023-10-09,Zara,7116.0,DEBIT,Shopping
2023-10-09,Dinner out,947.0,DEBIT,Restaurants
2023-10-09,Indian Oil,528.0,DEBIT,Transport
2023-10-09,Indian Oil,446.0,DEBIT,Transport
2023-10-09,Ola Cab,40.0,DEBIT,Transport
2023-10-09,DMart,288.0,DEBIT,Groceries
2023-10-10,Gift,679.0,DEBIT,Miscellaneous
2023-10-10,Auto Rickshaw,507.0,DEBIT,Transport
2023-10-10,Starbucks,212.0,DEBIT,Coffee Shops
2023-10-10,Zepto,802.0,DEBIT,Groceries
2023-10-10,Swiggy,476.0,DEBIT,Restaurants
2023-10-11,Amazon Fresh,237.0,DEBIT,Groceries
2023-10-11,Local Cafe,1030.0,DEBIT,Restaurants
2023-10-11,BigBasket,775.0,DEBIT,Groceries
2023-10-11,Flipkart,7056.0,DEBIT,Shopping
2023-10-11,Dinner out,664.0,DEBIT,Restaurants
2023-10-11,DMart,1192.0,DEBIT,Groceries
2023-10-11,Decathlon,5708.0,DEBIT,Shopping
2023-10-12,Blinkit,775.0,DEBIT,Groceries
2023-10-12,Decathlon,3882.0,DEBIT,Shopping
2023-10-12,Local Clinic Checkup,925.0,DEBIT,Medical
2023-10-12,Mumbai Metro,417.0,DEBIT,Transport
2023-10-12,RedBus,5780.0,DEBIT,Travel
2023-10-13,Blue Tokai,367.0,DEBIT,Coffee Shops
2023-10-13,Zepto,113.0,DEBIT,Groceries
2023-10-13,Mahanagar Gas,1411.0,DEBIT,Utilities
2023-10-13,Local Cafe,817.0,DEBIT,Restaurants
2023-10-13,Zomato Refund,972.0,CREDIT,Refund
2023-10-14,Water Bill,1060.0,DEBIT,Utilities
2023-10-14,BEST Bus Ticket,211.0,DEBIT,Transport
2023-10-14,PVR Cinemas (High Value),17161.0,DEBIT,Entertainment
2023-10-14,Blue Tokai,239.0,DEBIT,Coffee Shops
2023-10-14,Amazon Fresh,276.0,DEBIT,Groceries
2023-10-15,Uber Ride,213.0,DEBIT,Transport
2023-10-15,Indian Oil,120.0,DEBIT,Transport
2023-10-15,Zepto,286.0,DEBIT,Groceries
2023-10-15,Local Grocery,899.0,DEBIT,Groceries
2023-10-21,Amazon Refund,795.0,CREDIT,Refund
2023-10-23,BEST Bus Ticket,46.0,DEBIT,Transport
2023-10-29,BEST Bus Ticket,41.0,DEBIT,Transport
2023-11-01,Local Grocery,1053.0,DEBIT,Groceries
2023-11-01,Zepto,1073.0,DEBIT,Groceries
2023-11-01,Local Clinic Checkup,807.0,DEBIT,Medical
2023-11-01,Zepto,832.0,DEBIT,Groceries
2023-11-01,Ola Cab,590.0,DEBIT,Transport
2023-11-01,Dominos,1380.0,DEBIT,Restaurants
2023-11-01,TechCorp Payroll,94327.0,CREDIT,Salary
2023-11-01,BEST Bus Ticket,368.0,DEBIT,Transport
2023-11-02,Jio Fiber,1868.0,DEBIT,Utilities
2023-11-02,Landlord Transfer,21613.0,DEBIT,Rent
2023-11-02,Subway,205.0,DEBIT,Restaurants
2023-11-02,Local Cafe,879.0,DEBIT,Restaurants
2023-11-02,Decathlon,1867.0,DEBIT,Shopping
2023-11-03,Starbucks,414.0,DEBIT,Coffee Shops
2023-11-03,Mumbai Metro,545.0,DEBIT,Transport
2023-11-03,HP Petrol Pump,449.0,DEBIT,Transport
2023-11-03,BEST Bus Ticket,85.0,DEBIT,Transport
2023-11-03,Zomato,1169.0,DEBIT,Restaurants
2023-11-04,McDonalds,1593.0,DEBIT,Restaurants
2023-11-04,INOX,544.0,DEBIT,Entertainment
2023-11-04,Zara,2871.0,DEBIT,Shopping
2023-11-04,Burger King,1488.0,DEBIT,Restaurants
2023-11-04,Myntra,3147.0,DEBIT,Shopping
2023-11-05,Starbucks,171.0,DEBIT,Coffee Shops
2023-11-05,PPF Deposit,7763.0,DEBIT,Investment
2023-11-05,Zepto,825.0,DEBIT,Groceries
2023-11-05,DMart,860.0,DEBIT,Groceries
2023-11-05,Zomato,1361.0,DEBIT,Restaurants
2023-11-05,DMart,451.0,DEBIT,Groceries
2023-11-06,Subway,1777.0,DEBIT,Restaurants
2023-11-06,Blue Tokai,331.0,DEBIT,Coffee Shops
2023-11-06,BEST Bus Ticket,295.0,DEBIT,Transport
2023-11-06,Cafe Coffee Day,378.0,DEBIT,Coffee Shops
2023-11-06,IRCTC,290.0,DEBIT,Transport
2023-11-07,DMart,995.0,DEBIT,Groceries
2023-11-07,Zepto,91.0,DEBIT,Groceries
2023-11-07,HDFC Auto Loan,9639.0,DEBIT,EMI
2023-11-07,Reliance Fresh,126.0,DEBIT,Groceries
2023-11-07,Air India,5065.0,DEBIT,Travel
2023-11-08,Spotify Premium,495.0,DEBIT,Entertainment
2023-11-08,BEST Bus Ticket,407.0,DEBIT,Transport
2023-11-08,IRCTC,436.0,DEBIT,Transport
2023-11-08,Zepto,144.0,DEBIT,Groceries
2023-11-09,DMart,643.0,DEBIT,Groceries
2023-11-09,Third Wave Coffee,236.0,DEBIT,Coffee Shops
2023-11-09,PVR Cinemas,351.0,DEBIT,Entertainment
2023-11-09,Decathlon,4557.0,DEBIT,Shopping
2023-11-09,Amazon,6549.0,DEBIT,Shopping
2023-11-10,Indian Oil,152.0,DEBIT,Transport
2023-11-10,Reliance Digital,5910.0,DEBIT,Shopping
2023-11-10,Subway,1661.0,DEBIT,Restaurants
2023-11-10,Reliance Digital,6162.0,DEBIT,Shopping
2023-11-10,Apollo Pharmacy,1702.0,DEBIT,Medical
2023-11-10,Mumbai Metro,132.0,DEBIT,Transport
2023-11-11,McDonalds,1444.0,DEBIT,Restaurants
2023-11-11,Auto Rickshaw,269.0,DEBIT,Transport
2023-11-11,Decathlon,4071.0,DEBIT,Shopping
2023-11-11,Reliance Fresh,284.0,DEBIT,Groceries
2023-11-11,Ola Cab,148.0,DEBIT,Transport
2023-11-12,Myntra Return Refund,1174.0,CREDIT,Refund
2023-11-12,Indian Oil,61.0,DEBIT,Transport
2023-11-12,Milk Subscription,382.0,DEBIT,Groceries
2023-11-12,Airtel Postpaid,1878.0,DEBIT,Utilities
2023-11-12,Steam Game,784.0,DEBIT,Entertainment
2023-11-12,Tata 1mg,2239.0,DEBIT,Medical
2023-11-13,BEST Bus Ticket,95.0,DEBIT,Transport
2023-11-13,Milk Subscription,565.0,DEBIT,Groceries
2023-11-13,McDonalds,1220.0,DEBIT,Restaurants
2023-11-13,Ola Cab,37.0,DEBIT,Transport
2023-11-13,Decathlon,6964.0,DEBIT,Shopping
2023-11-13,Amazon,6550.0,DEBIT,Shopping
2023-11-14,Steam Game,373.0,DEBIT,Entertainment
2023-11-14,Croma,6653.0,DEBIT,Shopping
2023-11-14,Amazon,5278.0,DEBIT,Shopping
2023-11-15,BEST Bus Ticket,599.0,DEBIT,Transport
2023-11-17,HP Petrol Pump,70.0,DEBIT,Transport
2023-11-21,Zepto,84.0,DEBIT,Groceries
2023-11-22,BEST Bus Ticket,37.0,DEBIT,Transport
2023-11-22,Client Payment,14984.0,CREDIT,Freelancing
2023-11-24,HP Petrol Pump,115.0,DEBIT,Transport
2023-12-01,Uber Ride,151.0,DEBIT,Transport
2023-12-01,Salary Credit,107086.0,CREDIT,Salary
2023-12-01,Subway,1452.0,DEBIT,Restaurants
2023-12-01,Swiggy,219.0,DEBIT,Restaurants
2023-12-01,Uber Ride,179.0,DEBIT,Transport
2023-12-02,HP Petrol Pump,475.0,DEBIT,Transport
2023-12-02,Croma,6366.0,DEBIT,Shopping
2023-12-02,Zara,5757.0,DEBIT,Shopping
2023-12-02,HP Petrol Pump,568.0,DEBIT,Transport
2023-12-02,Mumbai Metro,578.0,DEBIT,Transport
2023-12-02,Health Insurance Premium,2135.0,DEBIT,Medical
2023-12-02,Landlord Transfer,21667.0,DEBIT,Rent
2023-12-03,Myntra,4429.0,DEBIT,Shopping
2023-12-03,Milk Subscription,1099.0,DEBIT,Groceries
2023-12-03,Zara,6760.0,DEBIT,Shopping
2023-12-03,JioCinema,246.0,DEBIT,Entertainment
2023-12-04,IKEA India,6890.0,DEBIT,Shopping
2023-12-04,Local Cafe,1531.0,DEBIT,Restaurants
2023-12-04,Cafe Coffee Day,231.0,DEBIT,Coffee Shops
2023-12-04,Tata 1mg,1713.0,DEBIT,Medical
2023-12-04,Spotify Premium,403.0,DEBIT,Entertainment
2023-12-04,INOX,157.0,DEBIT,Entertainment
2023-12-05,Uber Ride,489.0,DEBIT,Transport
2023-12-05,Third Wave Coffee (High Value),16311.0,DEBIT,Coffee Shops
2023-12-05,Cafe Coffee Day,316.0,DEBIT,Coffee Shops
2023-12-05,Ola Cab,214.0,DEBIT,Transport
2023-12-05,Zomato,1795.0,DEBIT,Restaurants
2023-12-05,Gold Purchase,9124.0,DEBIT,Investment
2023-12-05,Ola Cab,492.0,DEBIT,Transport
2023-12-06,Myntra,5254.0,DEBIT,Shopping
2023-12-06,HP Petrol Pump,332.0,DEBIT,Transport
