User ID,Date,Description,Amount,Transaction_Type,Category,Account Name
,9/3/2019,Mortgage Payment,155.97,debit,Gas & Fuel,Platinum Card
,9/29/2018,Shell,102.18,credit,Credit Card Payment,Checking
,7/11/2019,Credit Card Payment,97.59,debit,Auto Insurance,Silver Card
,9/18/2019,Vietnamese Restaurant,196.83,debit,Gas & Fuel,Silver Card
,5/1/2018,Credit Card Payment,183.09,credit,Credit Card Payment,Platinum Card
,8/27/2018,Credit Card Payment,141.48,credit,Credit Card Payment,Checking
,12/24/2018,Internet Service Provider,153.72,debit,Coffee Shops,Checking
,9/29/2018,Amazon,185.1,credit,Restaurants,Checking
,8/18/2018,Starbucks,151.28,debit,Groceries,Platinum Card
,8/14/2019,Whole Foods Market,147.99,credit,Groceries,Platinum Card
,6/26/2019,Brewing Company,160.23,debit,Paycheck,Checking
,4/13/2018,BP,85.97,debit,Movies & DVDs,Platinum Card
,9/11/2019,Whole Foods Market,17.07,credit,Restaurants,Checking
,1/30/2018,Brewing Company,83.78,credit,Restaurants,Platinum Card
,6/17/2018,Hardware Store,153.34,debit,Internet,Platinum Card
,5/25/2018,Home Depot Hardware,46.78,debit,Home Improvement,Checking
,10/10/2018,Credit Card Payment,189.72,credit,Utilities,Platinum Card
,11/18/2018,Brewing Company,73.16,credit,Credit Card Payment,Platinum Card
,7/22/2018,Power Company,55.8,credit,Credit Card Payment,Silver Card
,6/15/2018,Mediterranean Restaurant,119.93,debit,Groceries,Checking
,9/10/2019,Mortgage Payment,128.76,credit,Restaurants,Silver Card
,6/25/2018,Gas Company,34.29,credit,Restaurants,Platinum Card
,2/22/2018,Internet Service Provider,10.2,debit,Music,Checking
,4/15/2018,Gas Company,140.07,debit,Shopping,Platinum Card
,3/25/2018,Amazon,3.59,debit,Restaurants,Checking
,10/13/2019,Credit Card Payment,136.8,credit,Coffee Shops,Platinum Card
,11/19/2018,Best Buy,105.35,credit,Home Improvement,Platinum Card
,11/25/2018,Credit Card Payment,158.91,debit,Paycheck,Platinum Card
,10/24/2018,Credit Card Payment,9.49,credit,Groceries,Platinum Card
,4/25/2018,Mediterranean Restaurant,11.8,debit,Shopping,Checking
,11/24/2018,Phone Company,23.46,debit,Coffee Shops,Silver Card
,4/22/2018,Belgian Restaurant,14.87,credit,Credit Card Payment,Checking
,7/30/2019,Whole Foods Market,143.83,credit,Mobile Phone,Platinum Card
,2/21/2019,Japanese Restaurant,85.45,credit,Music,Silver Card
,5/12/2018,Whole Foods Market,4.78,debit,Gas & Fuel,Checking
,9/22/2018,Valero,78.64,credit,Shopping,Platinum Card
,8/29/2019,Credit Card Payment,85.99,credit,Coffee Shops,Platinum Card
,9/26/2019,Italian Restaurant,193.16,credit,Credit Card Payment,Platinum Card
,3/3/2018,Power Company,54.94,debit,Utilities,Platinum Card
,9/17/2019,Credit Card Payment,16.85,credit,Internet,Checking
,4/11/2019,Best Buy,153.97,debit,Groceries,Checking
,9/19/2019,Credit Card Payment,28.42,debit,Home Improvement,Checking
,1/5/2018,Mexican Restaurant,58.76,debit,Movies & DVDs,Silver Card
,2/11/2019,Starbucks,96.07,credit,Credit Card Payment,Platinum Card
,7/14/2018,Whole Foods Market,6.21,credit,Utilities,Silver Card
,7/25/2018,State Farm,116.46,credit,Credit Card Payment,Silver Card
,6/17/2018,Power Company,154.37,debit,Shopping,Platinum Card
,6/28/2019,Credit Card Payment,28.91,credit,Coffee Shops,Platinum Card
,10/6/2018,Brunch Restaurant,137.13,debit,Utilities,Silver Card
,10/2/2018,Mediterranean Restaurant,179.85,debit,Restaurants,Silver Card
,6/2/2018,Credit Card Payment,189.77,debit,Restaurants,Silver Card
,8/6/2019,Brunch Restaurant,51.66,debit,Credit Card Payment,Checking
,5/1/2018,Grocery Store,37.58,credit,Paycheck,Platinum Card
,7/3/2019,Spotify,16.04,credit,Home Improvement,Checking
,9/2/2018,Starbucks Coffee,162.09,credit,Gas & Fuel,Checking
,8/29/2019,Phone Company,193.37,credit,Utilities,Platinum Card
,4/15/2019,Home Depot Hardware,26.9,credit,Restaurants,Checking
,5/22/2018,State Farm,156.2,debit,Shopping,Platinum Card
,2/19/2018,Spotify,177.43,debit,Haircut,Platinum Card
,4/8/2019,Gas Company,193.56,credit,Restaurants,Checking
,1/22/2019,BP,39.81,credit,Home Improvement,Silver Card
,1/23/2018,City Water Charges,157.3,debit,Credit Card Payment,Silver Card
,12/28/2018,Credit Card Payment,45.18,credit,Music,Platinum Card
,1/17/2018,Grocery Store,138.58,credit,Auto Insurance,Silver Card
,5/14/2018,Amazon,173.59,debit,Music,Silver Card
,4/10/2018,Whole Foods Market,26.19,credit,Fast Food,Checking
,12/16/2018,Spotify,100.82,debit,Credit Card Payment,Checking
,7/1/2019,Credit Card Payment,95.34,debit,Auto Insurance,Platinum Card
,8/20/2019,Amazon,51.95,credit,Fast Food,Platinum Card
,7/1/2018,New York Deli,62.61,debit,Auto Insurance,Checking
,9/6/2019,BP,7.88,debit,Restaurants,Silver Card
,7/9/2019,Home Depot Hardware,15.12,debit,Groceries,Checking
,2/23/2018,BP,121.26,credit,Paycheck,Checking
,9/18/2019,Grocery Store,135.51,debit,Restaurants,Silver Card
,7/18/2019,TechCorp Salary,114.96,credit,Fast Food,Platinum Card
,9/1/2018,Chick-Fil-A,108.69,credit,Mortgage & Rent,Platinum Card
,4/5/2019,Starbucks,199.63,debit,Movies & DVDs,Silver Card
,7/6/2018,Credit Card Payment,2.49,debit,Mortgage & Rent,Platinum Card
,8/9/2018,Starbucks,160.04,credit,Credit Card Payment,Checking
,3/11/2019,Credit Card Payment,78.8,debit,Coffee Shops,Platinum Card
,10/19/2018,Credit Card Payment,186.56,credit,Auto Insurance,Platinum Card
,12/15/2018,Bojangles,175.24,credit,Paycheck,Platinum Card
,4/14/2018,State Farm,167.36,debit,Home Improvement,Platinum Card
,7/6/2018,Credit Card Payment,189.29,debit,Utilities,Silver Card
,3/3/2019,Credit Card Payment,83.51,credit,Restaurants,Checking
,7/6/2018,BP,68.29,credit,Paycheck,Platinum Card
,10/4/2018,American Tavern,143.23,debit,Auto Insurance,Checking
,9/28/2019,Phone Company,176.48,credit,Home Improvement,Checking
,6/15/2018,Phone Company,135.46,credit,Coffee Shops,Platinum Card
,10/20/2019,Whole Foods Market,100.13,credit,Groceries,Silver Card
,6/5/2018,Credit Card Payment,173.74,credit,Movies & DVDs,Platinum Card
,10/24/2019,Credit Card Payment,33.15,credit,Restaurants,Platinum Card
,11/15/2018,Target,184.29,debit,Restaurants,Platinum Card
,5/1/2018,Amazon,162.06,credit,Movies & DVDs,Checking
,8/28/2018,Mike's Construction Co.,50.55,credit,Groceries,Platinum Card
,9/27/2019,Credit Card Payment,25.01,debit,Credit Card Payment,Platinum Card
,1/5/2019,Biweekly Paycheck,10.99,credit,Paycheck,Platinum Card
,5/7/2018,State Farm,34.82,credit,Groceries,Platinum Card
,4/27/2019,Brewing Company,70.02,credit,Credit Card Payment,Platinum Card
,2/23/2019,Power Company,176.36,credit,Shopping,Platinum Card
,8/26/2019,Credit Card Payment,35.97,debit,Shopping,Checking
,6/21/2019,Mortgage Payment,32.59,credit,Paycheck,Platinum Card
,4/13/2019,Whole Foods Market,114.78,debit,Restaurants,Silver Card
,7/15/2019,Power Company,170.25,credit,Shopping,Checking
,7/21/2018,Shell,189.1,debit,Groceries,Platinum Card
,3/4/2018,Whole Foods Market,151.57,debit,Shopping,Platinum Card
,4/10/2018,Tiny Deli,100.49,credit,Movies & DVDs,Platinum Card
,11/23/2018,Spotify,175.67,credit,Shopping,Checking
,8/16/2019,Gas Company,13.23,debit,Credit Card Payment,Platinum Card
,4/23/2018,Internet Service Provider,9.13,credit,Music,Platinum Card
,10/7/2018,German Restaurant,41.41,debit,Shopping,Silver Card
,5/4/2018,Credit Card Payment,75.71,debit,Mobile Phone,Platinum Card
,3/22/2018,State Farm,87.51,debit,Restaurants,Silver Card
,8/24/2019,Starbucks,169.04,debit,Groceries,Platinum Card
,8/27/2018,Gas Company,79.26,credit,Auto Insurance,Checking
,8/27/2019,Brewing Company,100.13,debit,Haircut,Checking
,7/2/2019,Best Buy,5.69,credit,Coffee Shops,Platinum Card
,12/22/2018,Grocery Store,149.01,debit,Home Improvement,Silver Card
,7/27/2019,Credit Card Payment,95.74,debit,Gas & Fuel,Silver Card
,3/20/2018,Barbershop,58.27,debit,Alcohol & Bars,Platinum Card
,9/5/2018,Whole Foods Market,1.71,credit,Coffee Shops,Checking
,12/6/2018,BBQ Restaurant,195.39,credit,Credit Card Payment,Silver Card
,5/8/2018,Mediterranean Restaurant,146.05,credit,Credit Card Payment,Silver Card
,8/1/2018,Gas Company,172.37,credit,Groceries,Platinum Card
,10/7/2019,Credit Card Payment,43.49,credit,Groceries,Silver Card
,12/25/2018,Tiny Deli,165.78,credit,Haircut,Silver Card
,1/18/2019,American Tavern,121.27,credit,Paycheck,Platinum Card
,12/2/2018,Credit Card Payment,198.22,debit,Groceries,Silver Card
,6/25/2018,Home Depot Hardware,30.03,credit,Groceries,Checking
,6/8/2018,Credit Card Payment,167.65,credit,Shopping,Checking
,10/6/2018,BP,180.38,credit,Credit Card Payment,Platinum Card
,10/24/2019,Starbucks,86.59,debit,Utilities,Checking
,1/27/2019,Credit Card Payment,6.37,credit,Groceries,Checking
,3/4/2018,Whole Foods Market,73.69,debit,Coffee Shops,Platinum Card
,7/31/2019,Whole Foods Market,134.48,debit,Fast Food,Checking
,6/19/2019,Biweekly Paycheck,144.67,credit,Restaurants,Platinum Card
,9/17/2019,Pizza Place,158.45,debit,Credit Card Payment,Platinum Card
,11/2/2019,Wendy's,91.7,credit,Fast Food,Checking
,5/19/2018,Gas Company,142.46,credit,Restaurants,Checking
,6/26/2019,Whole Foods Market,51.75,credit,Utilities,Platinum Card
,2/15/2018,Starbucks,160.9,credit,Restaurants,Silver Card
,1/2/2019,Grocery Store,26.27,debit,Home Improvement,Platinum Card
,1/13/2019,Netflix Subscription,184.46,debit,Auto Insurance,Silver Card
,9/26/2019,Amazon,198.13,debit,Gas & Fuel,Silver Card
,6/11/2018,Whole Foods Market,94.95,debit,Shopping,Platinum Card
,8/12/2019,Credit Card Payment,131.94,credit,Groceries,Platinum Card
,6/21/2018,Whole Foods Market,183.51,debit,Groceries,Platinum Card
,6/19/2018,Starbucks Coffee,188.8,credit,Restaurants,Platinum Card
,6/20/2018,Credit Card Payment,53.95,credit,Television,Platinum Card
,7/15/2019,BBQ Restaurant,52.11,credit,Internet,Silver Card
,4/21/2019,Mike's Construction Co.,61.04,debit,Shopping,Checking
,8/10/2019,City Water Charges,9.0,credit,Groceries,Platinum Card
,2/5/2019,Hardware Store,172.51,debit,Restaurants,Silver Card
,10/4/2018,Credit Card Payment,2.53,debit,Restaurants,Platinum Card
,8/26/2018,Movie Theater,84.03,credit,Credit Card Payment,Silver Card
,9/11/2019,Starbucks,4.8,credit,Restaurants,Platinum Card
,9/4/2018,Mortgage Payment,8.69,credit,Music,Checking
,4/19/2019,Netflix Subscription,18.97,debit,Restaurants,Platinum Card
,12/6/2018,Biweekly Paycheck,133.17,debit,Home Improvement,Platinum Card
,9/28/2019,Brunch Restaurant,68.31,debit,Coffee Shops,Platinum Card
,3/8/2018,City Water Charges,12.45,credit,Gas & Fuel,Platinum Card
,3/26/2018,Target,158.78,credit,Alcohol & Bars,Platinum Card
,1/31/2018,Internet Service Provider,102.09,debit,Shopping,Platinum Card
,5/12/2018,Credit Card Payment,76.45,credit,Utilities,Platinum Card
,12/10/2018,Internet Service Provider,65.89,debit,Restaurants,Silver Card
,5/2/2018,American Tavern,26.64,credit,Credit Card Payment,Silver Card
,3/4/2018,Credit Card Payment,41.2,debit,Mobile Phone,Platinum Card
,4/4/2018,State Farm,174.53,debit,Mortgage & Rent,Platinum Card
,1/30/2019,Barbershop,25.36,credit,Restaurants,Platinum Card
,4/25/2018,Whole Foods Market,114.9,debit,Haircut,Silver Card
,6/6/2018,Gas Company,67.61,credit,Fast Food,Checking
,3/19/2018,Whole Foods Market,115.4,debit,Auto Insurance,Checking
,7/9/2018,Gas Company,46.2,credit,Mortgage & Rent,Silver Card
,8/14/2019,State Farm,179.62,credit,Gas & Fuel,Checking
,6/17/2019,Whole Foods Market,5.61,credit,Paycheck,Platinum Card
,4/16/2018,Roadside Diner,90.01,credit,Gas & Fuel,Silver Card
,1/18/2018,Credit Card Payment,82.77,credit,Shopping,Platinum Card
,9/1/2018,Grocery Store,38.44,debit,Utilities,Silver Card
,12/12/2018,Grocery Store,24.63,debit,Groceries,Platinum Card
,3/28/2019,Home Depot Hardware,193.32,credit,Mortgage & Rent,Platinum Card
,5/31/2018,Credit Card Payment,134.38,debit,Paycheck,Checking
,9/5/2019,Gas Company,21.17,debit,Restaurants,Platinum Card
,4/1/2018,Credit Card Payment,189.8,credit,Internet,Checking
,3/30/2018,Credit Card Payment,127.27,debit,Mortgage & Rent,Checking
,3/7/2018,State Farm,80.66,debit,Paycheck,Checking
,5/18/2018,Credit Card Payment,92.9,debit,Groceries,Platinum Card
,3/1/2019,Spotify,180.69,debit,Paycheck,Checking
,5/7/2019,Amazon,72.63,credit,Groceries,Platinum Card
,8/19/2018,State Farm,190.58,credit,Groceries,Silver Card
,8/5/2019,Internet Service Provider,148.4,credit,Credit Card Payment,Platinum Card
,2/24/2018,American Tavern,37.99,credit,Groceries,Checking
,6/11/2018,Brewing Company,24.93,credit,Restaurants,Platinum Card
,11/24/2018,TechCorp Salary,111.93,credit,Groceries,Silver Card
,7/13/2018,Best Buy,36.68,debit,Credit Card Payment,Silver Card
,9/17/2019,QuikTrip,151.86,debit,Restaurants,Platinum Card
,3/1/2019,Credit Card Payment,60.78,debit,Utilities,Checking
,1/13/2019,Phone Company,170.73,credit,Credit Card Payment,Platinum Card
,2/6/2018,Brunch Restaurant,30.81,credit,Groceries,Platinum Card
,4/10/2018,Brunch Restaurant,28.13,debit,Shopping,Platinum Card
,7/20/2018,Credit Card Payment,168.58,debit,Gas & Fuel,Platinum Card
,12/22/2018,Starbucks,145.16,credit,Credit Card Payment,Platinum Card
,9/5/2019,Gas Company,45.45,debit,Utilities,Silver Card
,8/25/2019,Spotify,6.92,debit,Groceries,Silver Card
,5/23/2019,Whole Foods Market,166.67,debit,Electronics & Software,Silver Card
,7/6/2018,Chick-Fil-A,106.3,credit,Gas & Fuel,Silver Card
,2/8/2019,Shell,32.77,credit,Auto Insurance,Platinum Card
,1/4/2019,Mortgage Payment,173.82,credit,Credit Card Payment,Silver Card
,4/18/2019,Grocery Store,105.58,debit,Groceries,Platinum Card
,6/7/2018,Shell,19.58,credit,Gas & Fuel,Platinum Card
,12/2/2018,Grocery Store,183.25,debit,Mortgage & Rent,Silver Card
,7/29/2018,Mediterranean Restaurant,97.3,credit,Credit Card Payment,Platinum Card
,10/28/2019,Credit Card Payment,93.22,credit,Mobile Phone,Silver Card
,6/15/2019,State Farm,118.28,credit,Mortgage & Rent,Platinum Card
,12/5/2018,American Tavern,70.9,debit,Gas & Fuel,Checking
,4/5/2018,Credit Card Payment,140.68,debit,Restaurants,Checking
,10/4/2018,Brunch Restaurant,56.05,credit,Auto Insurance,Platinum Card
,9/22/2019,Spotify,159.81,credit,Movies & DVDs,Checking
,7/3/2019,Thai Restaurant,94.35,debit,Alcohol & Bars,Silver Card
,12/6/2018,Phone Company,171.8,credit,Internet,Platinum Card
,8/6/2019,Whole Foods Market,97.95,debit,Gas & Fuel,Checking
,4/7/2019,Power Company,197.14,debit,Shopping,Platinum Card
,4/6/2019,BBQ Restaurant,52.1,credit,Groceries,Platinum Card
,7/16/2019,Mediterranean Restaurant,150.53,debit,Home Improvement,Checking
,1/19/2019,Internet Service Provider,107.35,credit,Groceries,Platinum Card
,12/23/2018,Credit Card Payment,145.92,credit,Groceries,Platinum Card
,3/15/2019,Fancy Restaurant,160.92,debit,Utilities,Platinum Card
,6/15/2018,State Farm,123.32,debit,Groceries,Silver Card
,7/30/2018,City Water Charges,61.75,credit,Gas & Fuel,Platinum Card
,5/28/2018,TechCorp Salary,49.95,debit,Utilities,Platinum Card
,1/5/2019,Chick-Fil-A,4.09,debit,Credit Card Payment,Platinum Card
,8/26/2019,Gas Company,150.43,debit,Haircut,Checking
,7/18/2018,State Farm,47.91,credit,Mortgage & Rent,Checking
,1/5/2019,Credit Card Payment,28.88,credit,Mortgage & Rent,Silver Card
,6/2/2018,Shell,108.73,debit,Credit Card Payment,Checking
,1/14/2019,Grocery Store,150.67,credit,Paycheck,Platinum Card
,1/4/2019,Credit Card Payment,30.37,credit,Utilities,Checking
,1/13/2019,Shell,56.1,credit,Groceries,Platinum Card
,3/31/2019,Chevron,100.01,debit,Groceries,Silver Card
,4/24/2019,Grocery Store,25.75,credit,Groceries,Platinum Card
,5/13/2019,Brunch Restaurant,141.4,debit,Restaurants,Silver Card
,10/3/2019,Spotify,39.53,debit,Credit Card Payment,Silver Card
,8/3/2019,BP,10.34,credit,Groceries,Platinum Card
,9/1/2019,Internet Service Provider,36.71,credit,Haircut,Silver Card
,7/4/2019,Internet Service Provider,97.94,credit,Groceries,Checking
,10/21/2019,Phone Company,166.38,debit,Shopping,Platinum Card
,8/24/2018,Credit Card Payment,98.59,debit,Fast Food,Platinum Card
,9/14/2019,Amazon,162.53,credit,Utilities,Platinum Card
,9/7/2018,Home Depot Hardware,41.39,credit,Credit Card Payment,Checking
,2/12/2018,Credit Card Payment,15.9,debit,Credit Card Payment,Silver Card
,11/11/2018,Whole Foods Market,133.4,credit,Utilities,Platinum Card
,2/1/2019,Brewing Company,9.19,credit,Groceries,Checking
,11/25/2018,Power Company,1.74,debit,Gas & Fuel,Platinum Card
,1/11/2019,Brewing Company,143.45,debit,Haircut,Platinum Card
,9/27/2019,Seafood Restaurant,66.1,debit,Credit Card Payment,Platinum Card
,7/31/2019,Grocery Store,89.55,credit,Internet,Checking
,7/9/2018,Mediterranean Restaurant,36.6,debit,Utilities,Platinum Card
,10/9/2019,Grocery Store,177.04,credit,Credit Card Payment,Silver Card
,5/25/2018,Brewing Company,80.3,debit,Television,Platinum Card
,10/21/2019,Gas Company,64.7,debit,Credit Card Payment,Checking
,8/2/2019,Phone Company,129.25,debit,Paycheck,Platinum Card
,9/13/2019,Netflix,62.37,debit,Restaurants,Checking
,10/23/2018,Credit Card Payment,185.27,credit,Gas & Fuel,Checking
,4/27/2018,Biweekly Paycheck,191.26,debit,Groceries,Checking
,10/14/2018,Credit Card Payment,101.36,debit,Credit Card Payment,Platinum Card
,10/13/2019,Biweekly Paycheck,116.37,credit,Groceries,Checking
,11/19/2018,Gas Company,39.02,credit,Alcohol & Bars,Silver Card
,12/14/2018,Phone Company,146.66,debit,Groceries,Silver Card
,1/20/2018,Brunch Restaurant,193.28,credit,Credit Card Payment,Platinum Card
,11/29/2018,Barbershop,96.41,credit,Gas & Fuel,Checking
,3/31/2019,Home Depot Hardware,163.85,debit,Music,Platinum Card
,5/29/2018,Credit Card Payment,169.17,debit,Alcohol & Bars,Checking
,5/26/2019,Gas Company,90.55,credit,Mortgage & Rent,Checking
,9/29/2018,Mike's Construction Co.,65.27,credit,Fast Food,Checking
,1/10/2019,Brewing Company,9.4,debit,Auto Insurance,Platinum Card
,12/26/2018,TechCorp Salary,56.67,debit,Credit Card Payment,Silver Card
,8/1/2019,Whole Foods Market,175.22,debit,Music,Platinum Card
,12/17/2018,Amazon,71.58,credit,Haircut,Silver Card
,6/19/2019,Internet Service Provider,123.56,debit,Movies & DVDs,Platinum Card
,12/4/2018,Starbucks,52.85,credit,Credit Card Payment,Platinum Card
,8/1/2018,Power Company,104.13,debit,Utilities,Checking
,10/14/2018,Brewing Company,10.21,credit,Haircut,Checking
,2/19/2019,Gas Company,172.52,debit,Mobile Phone,Checking
,5/6/2019,Whole Foods Market,175.95,credit,Groceries,Silver Card
,6/17/2018,Grocery Store,71.36,debit,Groceries,Silver Card
,3/11/2019,Grocery Store,120.86,credit,Groceries,Platinum Card
,3/27/2019,Credit Card Payment,110.22,credit,Auto Insurance,Platinum Card
,3/23/2018,Credit Card Payment,157.81,debit,Groceries,Platinum Card
,4/11/2018,Credit Card Payment,46.07,debit,Haircut,Platinum Card
,10/13/2019,Chick-Fil-A,192.96,debit,Alcohol & Bars,Platinum Card
,6/25/2018,Hardware Store,114.44,debit,Groceries,Platinum Card
,4/21/2018,Credit Card Payment,123.01,debit,Restaurants,Platinum Card
,10/29/2018,Belgian Restaurant,137.94,credit,Coffee Shops,Checking
,12/19/2018,Phone Company,152.9,credit,Coffee Shops,Silver Card
,2/17/2018,Phone Company,120.8,debit,Electronics & Software,Platinum Card
,6/9/2019,Phone Company,173.97,debit,Mobile Phone,Platinum Card
,11/24/2018,Mediterranean Restaurant,89.49,credit,Movies & DVDs,Platinum Card
,9/18/2019,Internet Service Provider,24.46,credit,Groceries,Checking
,10/14/2019,Brewing Company,108.44,credit,Shopping,Silver Card
,3/22/2018,Tiny Deli,109.56,debit,Utilities,Silver Card
,10/5/2018,Grocery Store,178.48,credit,Groceries,Platinum Card
,8/1/2019,Hardware Store,145.71,credit,Haircut,Platinum Card
,1/9/2018,QuikTrip,194.97,credit,Fast Food,Checking
,1/27/2018,BP,14.97,debit,Music,Platinum Card
,11/14/2018,Brunch Restaurant,112.23,debit,Credit Card Payment,Platinum Card
,9/15/2018,Starbucks,73.39,debit,Mobile Phone,Checking
,8/13/2018,Amazon,87.89,credit,Paycheck,Silver Card
,3/4/2018,Greek Restaurant,69.75,credit,Paycheck,Platinum Card
,6/23/2018,State Farm,25.83,credit,Haircut,Platinum Card
,3/14/2019,QuikTrip,110.52,credit,Restaurants,Silver Card
,4/29/2018,Credit Card Payment,113.21,debit,Haircut,Checking
